universal_name,ticker,CIK,Date Filed,10k_url
BJ's Wholesale Club,BJ,0001531152,2025-03-14,https://www.sec.gov/Archives/edgar/data/1531152/0001531152-25-000013.txt
Bank of New York (BNY),BK,0001390777,2022-02-25,https://www.sec.gov/Archives/edgar/data/1390777/0001390777-22-000043.txt
Bank of New York (BNY),BK,0001390777,2023-02-27,https://www.sec.gov/Archives/edgar/data/1390777/0001390777-23-000033.txt
Bank of New York (BNY),BK,0001390777,2024-02-28,https://www.sec.gov/Archives/edgar/data/1390777/0001390777-24-000051.txt
Bank of New York (BNY),BK,0001390777,2025-02-27,https://www.sec.gov/Archives/edgar/data/1390777/0001390777-25-000046.txt
Booking Holdings,BKNG,0001075531,2022-02-23,https://www.sec.gov/Archives/edgar/data/1075531/0001075531-22-000008.txt
Booking Holdings,BKNG,0001075531,2023-02-23,https://www.sec.gov/Archives/edgar/data/1075531/0001075531-23-000016.txt
Booking Holdings,BKNG,0001075531,2024-02-22,https://www.sec.gov/Archives/edgar/data/1075531/0001075531-24-000014.txt
Booking Holdings,BKNG,0001075531,2025-02-20,https://www.sec.gov/Archives/edgar/data/1075531/0001075531-25-000010.txt
Baker Hughes,BKR,0001701605,2022-02-11,https://www.sec.gov/Archives/edgar/data/1701605/0001701605-22-000050.txt
Baker Hughes,BKR,0001701605,2023-02-14,https://www.sec.gov/Archives/edgar/data/1701605/0001701605-23-000044.txt
Baker Hughes,BKR,0001701605,2024-02-05,https://www.sec.gov/Archives/edgar/data/1701605/0001701605-24-000033.txt
Baker Hughes,BKR,0001701605,2025-02-04,https://www.sec.gov/Archives/edgar/data/1701605/0001701605-25-000035.txt
Builders FirstSource,BLDR,0001316835,2022-03-01,https://www.sec.gov/Archives/edgar/data/1316835/0001564590-22-007980.txt
Builders FirstSource,BLDR,0001316835,2023-02-28,https://www.sec.gov/Archives/edgar/data/1316835/0000950170-23-004939.txt
Builders FirstSource,BLDR,0001316835,2024-02-22,https://www.sec.gov/Archives/edgar/data/1316835/0000950170-24-018584.txt
Builders FirstSource,BLDR,0001316835,2025-02-20,https://www.sec.gov/Archives/edgar/data/1316835/0000950170-25-023953.txt
BlackRock,BLK,0002012383,2025-02-25,https://www.sec.gov/Archives/edgar/data/2012383/0000950170-25-026584.txt
Bristol-Myers Squibb,BMY,0000014272,2022-02-09,https://www.sec.gov/Archives/edgar/data/14272/0000014272-22-000051.txt
Bristol-Myers Squibb,BMY,0000014272,2023-02-14,https://www.sec.gov/Archives/edgar/data/14272/0000014272-23-000046.txt
Bristol-Myers Squibb,BMY,0000014272,2024-02-13,https://www.sec.gov/Archives/edgar/data/14272/0000014272-24-000044.txt
Bristol-Myers Squibb,BMY,0000014272,2025-02-12,https://www.sec.gov/Archives/edgar/data/14272/0000014272-25-000039.txt
Berkshire Hathaway,BRKA,0001067983,2022-02-28,https://www.sec.gov/Archives/edgar/data/1067983/0001564590-22-007322.txt
Berkshire Hathaway,BRKA,0001067983,2023-02-27,https://www.sec.gov/Archives/edgar/data/1067983/0000950170-23-004451.txt
Berkshire Hathaway,BRKA,0001067983,2024-02-26,https://www.sec.gov/Archives/edgar/data/1067983/0000950170-24-019719.txt
Berkshire Hathaway,BRKA,0001067983,2025-02-24,https://www.sec.gov/Archives/edgar/data/1067983/0000950170-25-025210.txt
Boston Scientific,BSX,0000885725,2022-02-23,https://www.sec.gov/Archives/edgar/data/885725/0000885725-22-000006.txt
Boston Scientific,BSX,0000885725,2023-02-23,https://www.sec.gov/Archives/edgar/data/885725/0000885725-23-000008.txt
Boston Scientific,BSX,0000885725,2024-02-20,https://www.sec.gov/Archives/edgar/data/885725/0000885725-24-000017.txt
Boston Scientific,BSX,0000885725,2025-02-18,https://www.sec.gov/Archives/edgar/data/885725/0000885725-25-000011.txt
BrightSpring Health Services,BTSG,0001865782,2024-03-06,https://www.sec.gov/Archives/edgar/data/1865782/0000950170-24-027316.txt
BrightSpring Health Services,BTSG,0001865782,2025-03-06,https://www.sec.gov/Archives/edgar/data/1865782/0000950170-25-034196.txt
Burlington Stores,BURL,0001579298,2022-03-16,https://www.sec.gov/Archives/edgar/data/1579298/0000950170-22-003963.txt
Burlington Stores,BURL,0001579298,2023-03-13,https://www.sec.gov/Archives/edgar/data/1579298/0000950170-23-007586.txt
Burlington Stores,BURL,0001579298,2024-03-15,https://www.sec.gov/Archives/edgar/data/1579298/0000950170-24-032207.txt
Burlington Stores,BURL,0001579298,2025-03-17,https://www.sec.gov/Archives/edgar/data/1579298/0000950170-25-040472.txt
BorgWarner,BWA,0000908255,2022-02-15,https://www.sec.gov/Archives/edgar/data/908255/0000908255-22-000009.txt
BorgWarner,BWA,0000908255,2023-02-09,https://www.sec.gov/Archives/edgar/data/908255/0000908255-23-000013.txt
BorgWarner,BWA,0000908255,2024-02-08,https://www.sec.gov/Archives/edgar/data/908255/0000908255-24-000007.txt
BorgWarner,BWA,0000908255,2025-02-06,https://www.sec.gov/Archives/edgar/data/908255/0000908255-25-000007.txt
Blackstone,BX,0001393818,2022-02-25,https://www.sec.gov/Archives/edgar/data/1393818/0001193125-22-054433.txt
Blackstone,BX,0001393818,2023-02-24,https://www.sec.gov/Archives/edgar/data/1393818/0001193125-23-048733.txt
Blackstone,BX,0001393818,2024-02-23,https://www.sec.gov/Archives/edgar/data/1393818/0001193125-24-044485.txt
Blackstone,BX,0001393818,2025-02-28,https://www.sec.gov/Archives/edgar/data/1393818/0001193125-25-042469.txt
Citigroup,C,0000831001,2022-02-28,https://www.sec.gov/Archives/edgar/data/831001/0000831001-22-000036.txt
Citigroup,C,0000831001,2023-02-27,https://www.sec.gov/Archives/edgar/data/831001/0000831001-23-000037.txt
Citigroup,C,0000831001,2024-02-23,https://www.sec.gov/Archives/edgar/data/831001/0000831001-24-000033.txt
Citigroup,C,0000831001,2025-02-21,https://www.sec.gov/Archives/edgar/data/831001/0000831001-25-000067.txt
CACI International,CACI,0000016058,2022-08-11,https://www.sec.gov/Archives/edgar/data/16058/0001564590-22-029077.txt
CACI International,CACI,0000016058,2023-08-10,https://www.sec.gov/Archives/edgar/data/16058/0000016058-23-000086.txt
CACI International,CACI,0000016058,2024-08-08,https://www.sec.gov/Archives/edgar/data/16058/0000016058-24-000132.txt
CACI International,CACI,0000016058,2025-08-07,https://www.sec.gov/Archives/edgar/data/16058/0001628280-25-038739.txt
Conagra Brands,CAG,0000023217,2022-07-21,https://www.sec.gov/Archives/edgar/data/23217/0001437749-22-017530.txt
Conagra Brands,CAG,0000023217,2023-07-13,https://www.sec.gov/Archives/edgar/data/23217/0001437749-23-019879.txt
Conagra Brands,CAG,0000023217,2024-07-11,https://www.sec.gov/Archives/edgar/data/23217/0001558370-24-009764.txt
Conagra Brands,CAG,0000023217,2025-07-10,https://www.sec.gov/Archives/edgar/data/23217/0001558370-25-009180.txt
Cardinal Health,CAH,0000721371,2022-08-11,https://www.sec.gov/Archives/edgar/data/721371/0000721371-22-000058.txt
Cardinal Health,CAH,0000721371,2023-08-15,https://www.sec.gov/Archives/edgar/data/721371/0000721371-23-000060.txt
Cardinal Health,CAH,0000721371,2024-08-14,https://www.sec.gov/Archives/edgar/data/721371/0000721371-24-000056.txt
Cardinal Health,CAH,0000721371,2025-08-12,https://www.sec.gov/Archives/edgar/data/721371/0000721371-25-000079.txt
Avis Budget Group,CAR,0000723612,2022-02-17,https://www.sec.gov/Archives/edgar/data/723612/0000723612-22-000006.txt
Avis Budget Group,CAR,0000723612,2023-02-16,https://www.sec.gov/Archives/edgar/data/723612/0000723612-23-000015.txt
Avis Budget Group,CAR,0000723612,2024-02-16,https://www.sec.gov/Archives/edgar/data/723612/0000723612-24-000007.txt
Avis Budget Group,CAR,0000723612,2025-02-14,https://www.sec.gov/Archives/edgar/data/723612/0000723612-25-000005.txt
Carrier Global,CARR,0001783180,2022-02-08,https://www.sec.gov/Archives/edgar/data/1783180/0001783180-22-000010.txt
Carrier Global,CARR,0001783180,2023-02-07,https://www.sec.gov/Archives/edgar/data/1783180/0001783180-23-000012.txt
Carrier Global,CARR,0001783180,2024-02-06,https://www.sec.gov/Archives/edgar/data/1783180/0001783180-24-000009.txt
Carrier Global,CARR,0001783180,2025-02-11,https://www.sec.gov/Archives/edgar/data/1783180/0001783180-25-000008.txt
Casey's General Stores,CASY,0000726958,2022-06-24,https://www.sec.gov/Archives/edgar/data/726958/0000726958-22-000065.txt
Casey's General Stores,CASY,0000726958,2023-06-23,https://www.sec.gov/Archives/edgar/data/726958/0000726958-23-000059.txt
Casey's General Stores,CASY,0000726958,2024-06-24,https://www.sec.gov/Archives/edgar/data/726958/0000726958-24-000046.txt
Casey's General Stores,CASY,0000726958,2025-06-23,https://www.sec.gov/Archives/edgar/data/726958/0000726958-25-000065.txt
Caterpillar,CAT,0000018230,2022-02-16,https://www.sec.gov/Archives/edgar/data/18230/0000018230-22-000050.txt
Caterpillar,CAT,0000018230,2023-02-15,https://www.sec.gov/Archives/edgar/data/18230/0000018230-23-000011.txt
Caterpillar,CAT,0000018230,2024-02-16,https://www.sec.gov/Archives/edgar/data/18230/0000018230-24-000009.txt
Caterpillar,CAT,0000018230,2025-02-14,https://www.sec.gov/Archives/edgar/data/18230/0000018230-25-000008.txt
CBRE Group,CBRE,0001138118,2022-03-01,https://www.sec.gov/Archives/edgar/data/1138118/0001138118-22-000010.txt
CBRE Group,CBRE,0001138118,2023-02-27,https://www.sec.gov/Archives/edgar/data/1138118/0001138118-23-000009.txt
CBRE Group,CBRE,0001138118,2024-02-20,https://www.sec.gov/Archives/edgar/data/1138118/0001138118-24-000006.txt
CBRE Group,CBRE,0001138118,2025-02-14,https://www.sec.gov/Archives/edgar/data/1138118/0001138118-25-000005.txt
Crown Holdings,CCK,0001219601,2022-02-28,https://www.sec.gov/Archives/edgar/data/1219601/0001219601-22-000011.txt
Crown Holdings,CCK,0001219601,2023-02-27,https://www.sec.gov/Archives/edgar/data/1219601/0001219601-23-000008.txt
Crown Holdings,CCK,0001219601,2024-02-27,https://www.sec.gov/Archives/edgar/data/1219601/0001219601-24-000009.txt
Crown Holdings,CCK,0001219601,2025-03-03,https://www.sec.gov/Archives/edgar/data/1219601/0001219601-25-000009.txt
CDW,CDW,0001402057,2022-02-28,https://www.sec.gov/Archives/edgar/data/1402057/0001402057-22-000020.txt
CDW,CDW,0001402057,2023-02-24,https://www.sec.gov/Archives/edgar/data/1402057/0001402057-23-000052.txt
CDW,CDW,0001402057,2024-02-26,https://www.sec.gov/Archives/edgar/data/1402057/0001402057-24-000015.txt
CDW,CDW,0001402057,2025-02-21,https://www.sec.gov/Archives/edgar/data/1402057/0001402057-25-000018.txt
Celanese,CE,0001306830,2022-02-10,https://www.sec.gov/Archives/edgar/data/1306830/0001306830-22-000017.txt
Celanese,CE,0001306830,2023-02-24,https://www.sec.gov/Archives/edgar/data/1306830/0001306830-23-000023.txt
Celanese,CE,0001306830,2024-02-23,https://www.sec.gov/Archives/edgar/data/1306830/0001306830-24-000029.txt
Celanese,CE,0001306830,2025-02-21,https://www.sec.gov/Archives/edgar/data/1306830/0001306830-25-000027.txt
Constellation Energy,CEG,0001868275,2022-02-25,https://www.sec.gov/Archives/edgar/data/1868275/0001868275-22-000020.txt
Constellation Energy,CEG,0001868275,2023-02-16,https://www.sec.gov/Archives/edgar/data/1868275/0001868275-23-000014.txt
Constellation Energy,CEG,0001868275,2024-02-27,https://www.sec.gov/Archives/edgar/data/1868275/0001868275-24-000014.txt
Constellation Energy,CEG,0001868275,2025-02-18,https://www.sec.gov/Archives/edgar/data/1868275/0001868275-25-000023.txt
Citizens Financial Group,CFG,0000759944,2022-02-23,https://www.sec.gov/Archives/edgar/data/759944/0000759944-22-000025.txt
Citizens Financial Group,CFG,0000759944,2023-02-17,https://www.sec.gov/Archives/edgar/data/759944/0000759944-23-000029.txt
Citizens Financial Group,CFG,0000759944,2024-02-16,https://www.sec.gov/Archives/edgar/data/759944/0000759944-24-000039.txt
Citizens Financial Group,CFG,0000759944,2025-02-13,https://www.sec.gov/Archives/edgar/data/759944/0000759944-25-000013.txt
C.H. Robinson Worldwide,CHRW,0001043277,2022-02-23,https://www.sec.gov/Archives/edgar/data/1043277/0001043277-22-000006.txt
C.H. Robinson Worldwide,CHRW,0001043277,2023-02-17,https://www.sec.gov/Archives/edgar/data/1043277/0001043277-23-000005.txt
C.H. Robinson Worldwide,CHRW,0001043277,2024-02-16,https://www.sec.gov/Archives/edgar/data/1043277/0001043277-24-000011.txt
C.H. Robinson Worldwide,CHRW,0001043277,2025-02-14,https://www.sec.gov/Archives/edgar/data/1043277/0001043277-25-000012.txt
Charter Communications,CHTR,0001091667,2022-01-28,https://www.sec.gov/Archives/edgar/data/1091667/0001091667-22-000024.txt
Charter Communications,CHTR,0001091667,2023-01-27,https://www.sec.gov/Archives/edgar/data/1091667/0001091667-23-000024.txt
Charter Communications,CHTR,0001091667,2024-02-02,https://www.sec.gov/Archives/edgar/data/1091667/0001091667-24-000028.txt
Charter Communications,CHTR,0001091667,2025-01-31,https://www.sec.gov/Archives/edgar/data/1091667/0001091667-25-000034.txt
Chewy,CHWY,0001766502,2022-03-29,https://www.sec.gov/Archives/edgar/data/1766502/0001766502-22-000008.txt
Chewy,CHWY,0001766502,2023-03-22,https://www.sec.gov/Archives/edgar/data/1766502/0001766502-23-000011.txt
Chewy,CHWY,0001766502,2024-03-20,https://www.sec.gov/Archives/edgar/data/1766502/0001766502-24-000014.txt
Chewy,CHWY,0001766502,2025-03-26,https://www.sec.gov/Archives/edgar/data/1766502/0001766502-25-000014.txt
Cigna Group,CI,0001739940,2022-02-24,https://www.sec.gov/Archives/edgar/data/1739940/0001739940-22-000007.txt
Cigna Group,CI,0001739940,2023-02-23,https://www.sec.gov/Archives/edgar/data/1739940/0001739940-23-000008.txt
Cigna Group,CI,0001739940,2024-02-29,https://www.sec.gov/Archives/edgar/data/1739940/0001739940-24-000005.txt
Cigna Group,CI,0001739940,2025-02-27,https://www.sec.gov/Archives/edgar/data/1739940/0001739940-25-000009.txt
Cincinnati Financial,CINF,0000020286,2022-02-24,https://www.sec.gov/Archives/edgar/data/20286/0000020286-22-000012.txt
Cincinnati Financial,CINF,0000020286,2023-02-23,https://www.sec.gov/Archives/edgar/data/20286/0000020286-23-000008.txt
Cincinnati Financial,CINF,0000020286,2024-02-26,https://www.sec.gov/Archives/edgar/data/20286/0000020286-24-000014.txt
Cincinnati Financial,CINF,0000020286,2025-02-24,https://www.sec.gov/Archives/edgar/data/20286/0000020286-25-000009.txt
Colgate-Palmolive,CL,0000021665,2022-02-17,https://www.sec.gov/Archives/edgar/data/21665/0000021665-22-000003.txt
Colgate-Palmolive,CL,0000021665,2023-02-16,https://www.sec.gov/Archives/edgar/data/21665/0000021665-23-000007.txt
Colgate-Palmolive,CL,0000021665,2024-02-15,https://www.sec.gov/Archives/edgar/data/21665/0000021665-24-000003.txt
Colgate-Palmolive,CL,0000021665,2025-02-13,https://www.sec.gov/Archives/edgar/data/21665/0000021665-25-000008.txt
Cleveland-Cliffs,CLF,0000764065,2022-02-11,https://www.sec.gov/Archives/edgar/data/764065/0000764065-22-000037.txt
Cleveland-Cliffs,CLF,0000764065,2023-02-14,https://www.sec.gov/Archives/edgar/data/764065/0000764065-23-000032.txt
Cleveland-Cliffs,CLF,0000764065,2024-02-08,https://www.sec.gov/Archives/edgar/data/764065/0000764065-24-000038.txt
Cleveland-Cliffs,CLF,0000764065,2025-02-25,https://www.sec.gov/Archives/edgar/data/764065/0000764065-25-000058.txt
Commercial Metals,CMC,0000022444,2022-10-13,https://www.sec.gov/Archives/edgar/data/22444/0000022444-22-000140.txt
Commercial Metals,CMC,0000022444,2023-10-12,https://www.sec.gov/Archives/edgar/data/22444/0000022444-23-000126.txt
Commercial Metals,CMC,0000022444,2024-10-17,https://www.sec.gov/Archives/edgar/data/22444/0000022444-24-000140.txt
Commercial Metals,CMC,0000022444,2025-10-16,https://www.sec.gov/Archives/edgar/data/22444/0000022444-25-000138.txt
Comcast,CMCSA,0001166691,2022-02-02,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-22-000009.txt
Comcast,CMCSA,0001166691,2023-02-03,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-23-000010.txt
Comcast,CMCSA,0001166691,2024-01-31,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-24-000011.txt
Comcast,CMCSA,0001166691,2025-01-31,https://www.sec.gov/Archives/edgar/data/1166691/0001166691-25-000011.txt
Chipotle Mexican Grill,CMG,0001058090,2022-02-11,https://www.sec.gov/Archives/edgar/data/1058090/0001058090-22-000011.txt
Chipotle Mexican Grill,CMG,0001058090,2023-02-09,https://www.sec.gov/Archives/edgar/data/1058090/0001058090-23-000010.txt
Chipotle Mexican Grill,CMG,0001058090,2024-02-08,https://www.sec.gov/Archives/edgar/data/1058090/0001562762-24-000023.txt
Chipotle Mexican Grill,CMG,0001058090,2025-02-05,https://www.sec.gov/Archives/edgar/data/1058090/0001058090-25-000014.txt
Cummins,CMI,0000026172,2022-02-08,https://www.sec.gov/Archives/edgar/data/26172/0000026172-22-000008.txt
Cummins,CMI,0000026172,2023-02-14,https://www.sec.gov/Archives/edgar/data/26172/0000026172-23-000005.txt
Cummins,CMI,0000026172,2024-02-12,https://www.sec.gov/Archives/edgar/data/26172/0000026172-24-000012.txt
Cummins,CMI,0000026172,2025-02-11,https://www.sec.gov/Archives/edgar/data/26172/0000026172-25-000007.txt
CMS Energy,CMS,0000811156,2022-02-10,https://www.sec.gov/Archives/edgar/data/811156/0000811156-22-000048.txt
CMS Energy,CMS,0000811156,2023-02-09,https://www.sec.gov/Archives/edgar/data/811156/0000811156-23-000014.txt
CMS Energy,CMS,0000811156,2024-02-08,https://www.sec.gov/Archives/edgar/data/811156/0000811156-24-000044.txt
CMS Energy,CMS,0000811156,2025-02-11,https://www.sec.gov/Archives/edgar/data/811156/0000811156-25-000036.txt
Centene,CNC,0001071739,2022-02-22,https://www.sec.gov/Archives/edgar/data/1071739/0001071739-22-000071.txt
Centene,CNC,0001071739,2023-02-21,https://www.sec.gov/Archives/edgar/data/1071739/0001071739-23-000047.txt
Centene,CNC,0001071739,2024-02-20,https://www.sec.gov/Archives/edgar/data/1071739/0001071739-24-000037.txt
Centene,CNC,0001071739,2025-02-18,https://www.sec.gov/Archives/edgar/data/1071739/0001071739-25-000027.txt
Core & Main,CNM,0001856525,2022-03-30,https://www.sec.gov/Archives/edgar/data/1856525/0001856525-22-000013.txt
Core & Main,CNM,0001856525,2023-03-28,https://www.sec.gov/Archives/edgar/data/1856525/0001856525-23-000011.txt
Core & Main,CNM,0001856525,2024-03-19,https://www.sec.gov/Archives/edgar/data/1856525/0001856525-24-000036.txt
Core & Main,CNM,0001856525,2025-03-25,https://www.sec.gov/Archives/edgar/data/1856525/0001856525-25-000081.txt
CenterPoint Energy,CNP,0001130310,2022-02-22,https://www.sec.gov/Archives/edgar/data/1130310/0001130310-22-000023.txt
CenterPoint Energy,CNP,0001130310,2023-02-17,https://www.sec.gov/Archives/edgar/data/1130310/0001130310-23-000013.txt
CenterPoint Energy,CNP,0001130310,2024-02-20,https://www.sec.gov/Archives/edgar/data/1130310/0001130310-24-000010.txt
CenterPoint Energy,CNP,0001130310,2025-02-20,https://www.sec.gov/Archives/edgar/data/1130310/0001130310-25-000040.txt
Concentrix,CNXC,0001803599,2022-01-28,https://www.sec.gov/Archives/edgar/data/1803599/0001803599-22-000025.txt
Concentrix,CNXC,0001803599,2023-01-27,https://www.sec.gov/Archives/edgar/data/1803599/0001803599-23-000016.txt
Concentrix,CNXC,0001803599,2024-01-29,https://www.sec.gov/Archives/edgar/data/1803599/0001803599-24-000011.txt
Concentrix,CNXC,0001803599,2025-01-28,https://www.sec.gov/Archives/edgar/data/1803599/0001803599-25-000022.txt
